ethnicity,name,bam,bai
GBR,HG00136,/vol1/ftp/phase3/data/HG00136/exome_alignment/HG00136.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00136/exome_alignment/HG00136.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
GBR,HG00128,/vol1/ftp/phase3/data/HG00128/exome_alignment/HG00128.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG00128/exome_alignment/HG00128.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
ESN,HG03297,/vol1/ftp/phase3/data/HG03297/exome_alignment/HG03297.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03297/exome_alignment/HG03297.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
IBS,HG01783,/vol1/ftp/phase3/data/HG01783/exome_alignment/HG01783.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG01783/exome_alignment/HG01783.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
CHS,HG00476,/vol1/ftp/phase3/data/HG00476/exome_alignment/HG00476.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam,/vol1/ftp/phase3/data/HG00476/exome_alignment/HG00476.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam.bai
ITU,HG04020,/vol1/ftp/phase3/data/HG04020/exome_alignment/HG04020.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04020/exome_alignment/HG04020.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
ASW,NA20291,/vol1/ftp/phase3/data/NA20291/exome_alignment/NA20291.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA20291/exome_alignment/NA20291.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
TSI,NA20763,/vol1/ftp/phase3/data/NA20763/exome_alignment/NA20763.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam,/vol1/ftp/phase3/data/NA20763/exome_alignment/NA20763.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam.bai
YRI,NA19160,/vol1/ftp/phase3/data/NA19160/exome_alignment/NA19160.mapped.ILLUMINA.bwa.YRI.exome.20120522.bam,/vol1/ftp/phase3/data/NA19160/exome_alignment/NA19160.mapped.ILLUMINA.bwa.YRI.exome.20120522.bam.bai
TSI,NA20510,/vol1/ftp/phase3/data/NA20510/exome_alignment/NA20510.mapped.ILLUMINA.bwa.TSI.exome.20130422.bam,/vol1/ftp/phase3/data/NA20510/exome_alignment/NA20510.mapped.ILLUMINA.bwa.TSI.exome.20130422.bam.bai
CEU,NA12843,/vol1/ftp/phase3/data/NA12843/exome_alignment/NA12843.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12843/exome_alignment/NA12843.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
MXL,NA19725,/vol1/ftp/phase3/data/NA19725/exome_alignment/NA19725.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19725/exome_alignment/NA19725.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
MXL,NA19773,/vol1/ftp/phase3/data/NA19773/exome_alignment/NA19773.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19773/exome_alignment/NA19773.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
KHV,HG02075,/vol1/ftp/phase3/data/HG02075/exome_alignment/HG02075.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam,/vol1/ftp/phase3/data/HG02075/exome_alignment/HG02075.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam.bai
PJL,HG03709,/vol1/ftp/phase3/data/HG03709/exome_alignment/HG03709.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03709/exome_alignment/HG03709.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
CLM,HG01271,/vol1/ftp/phase3/data/HG01271/exome_alignment/HG01271.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01271/exome_alignment/HG01271.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
GBR,HG00250,/vol1/ftp/phase3/data/HG00250/exome_alignment/HG00250.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam,/vol1/ftp/phase3/data/HG00250/exome_alignment/HG00250.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai
JPT,NA18984,/vol1/ftp/phase3/data/NA18984/exome_alignment/NA18984.mapped.ILLUMINA.bwa.JPT.exome.20121211.bam,/vol1/ftp/phase3/data/NA18984/exome_alignment/NA18984.mapped.ILLUMINA.bwa.JPT.exome.20121211.bam.bai
IBS,HG01619,/vol1/ftp/phase3/data/HG01619/exome_alignment/HG01619.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG01619/exome_alignment/HG01619.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
CEU,NA12043,/vol1/ftp/phase3/data/NA12043/exome_alignment/NA12043.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA12043/exome_alignment/NA12043.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
IBS,HG01537,/vol1/ftp/phase3/data/HG01537/exome_alignment/HG01537.mapped.ILLUMINA.bwa.IBS.exome.20121211.bam,/vol1/ftp/phase3/data/HG01537/exome_alignment/HG01537.mapped.ILLUMINA.bwa.IBS.exome.20121211.bam.bai
IBS,HG01700,/vol1/ftp/phase3/data/HG01700/exome_alignment/HG01700.mapped.ILLUMINA.bwa.IBS.exome.20121211.bam,/vol1/ftp/phase3/data/HG01700/exome_alignment/HG01700.mapped.ILLUMINA.bwa.IBS.exome.20121211.bam.bai
PUR,HG01303,/vol1/ftp/phase3/data/HG01303/exome_alignment/HG01303.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01303/exome_alignment/HG01303.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
ASW,NA20299,/vol1/ftp/phase3/data/NA20299/exome_alignment/NA20299.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA20299/exome_alignment/NA20299.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
CHS,HG00629,/vol1/ftp/phase3/data/HG00629/exome_alignment/HG00629.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00629/exome_alignment/HG00629.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
MXL,NA19759,/vol1/ftp/phase3/data/NA19759/exome_alignment/NA19759.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19759/exome_alignment/NA19759.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
FIN,HG00369,/vol1/ftp/phase3/data/HG00369/exome_alignment/HG00369.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00369/exome_alignment/HG00369.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
ASW,NA19900,/vol1/ftp/phase3/data/NA19900/exome_alignment/NA19900.mapped.ILLUMINA.bwa.ASW.exome.20121211.bam,/vol1/ftp/phase3/data/NA19900/exome_alignment/NA19900.mapped.ILLUMINA.bwa.ASW.exome.20121211.bam.bai
CLM,HG01275,/vol1/ftp/phase3/data/HG01275/exome_alignment/HG01275.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01275/exome_alignment/HG01275.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
ACB,HG02508,/vol1/ftp/phase3/data/HG02508/exome_alignment/HG02508.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02508/exome_alignment/HG02508.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
LWK,NA19347,/vol1/ftp/phase3/data/NA19347/exome_alignment/NA19347.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam,/vol1/ftp/phase3/data/NA19347/exome_alignment/NA19347.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam.bai
CEU,NA12383,/vol1/ftp/phase3/data/NA12383/exome_alignment/NA12383.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12383/exome_alignment/NA12383.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
KHV,HG02138,/vol1/ftp/phase3/data/HG02138/exome_alignment/HG02138.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam,/vol1/ftp/phase3/data/HG02138/exome_alignment/HG02138.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam.bai
CLM,HG01444,/vol1/ftp/phase3/data/HG01444/exome_alignment/HG01444.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01444/exome_alignment/HG01444.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
ACB,HG02143,/vol1/ftp/phase3/data/HG02143/exome_alignment/HG02143.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam,/vol1/ftp/phase3/data/HG02143/exome_alignment/HG02143.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam.bai
ACB,HG02545,/vol1/ftp/phase3/data/HG02545/exome_alignment/HG02545.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02545/exome_alignment/HG02545.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
PJL,HG01583,/vol1/ftp/phase3/data/HG01583/exome_alignment/HG01583.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG01583/exome_alignment/HG01583.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
KHV,HG01869,/vol1/ftp/phase3/data/HG01869/exome_alignment/HG01869.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01869/exome_alignment/HG01869.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
IBS,HG01670,/vol1/ftp/phase3/data/HG01670/exome_alignment/HG01670.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG01670/exome_alignment/HG01670.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
STU,HG03989,/vol1/ftp/phase3/data/HG03989/exome_alignment/HG03989.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03989/exome_alignment/HG03989.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
IBS,HG01747,/vol1/ftp/phase3/data/HG01747/exome_alignment/HG01747.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01747/exome_alignment/HG01747.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
MXL,NA19794,/vol1/ftp/phase3/data/NA19794/exome_alignment/NA19794.mapped.ILLUMINA.bwa.MXL.exome.20130422.bam,/vol1/ftp/phase3/data/NA19794/exome_alignment/NA19794.mapped.ILLUMINA.bwa.MXL.exome.20130422.bam.bai
TSI,NA20586,/vol1/ftp/phase3/data/NA20586/exome_alignment/NA20586.mapped.ILLUMINA.bwa.TSI.exome.20120522.bam,/vol1/ftp/phase3/data/NA20586/exome_alignment/NA20586.mapped.ILLUMINA.bwa.TSI.exome.20120522.bam.bai
JPT,NA19077,/vol1/ftp/phase3/data/NA19077/exome_alignment/NA19077.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA19077/exome_alignment/NA19077.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
ESN,HG03115,/vol1/ftp/phase3/data/HG03115/exome_alignment/HG03115.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam,/vol1/ftp/phase3/data/HG03115/exome_alignment/HG03115.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam.bai
GIH,NA20904,/vol1/ftp/phase3/data/NA20904/exome_alignment/NA20904.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20904/exome_alignment/NA20904.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
CDX,HG02165,/vol1/ftp/phase3/data/HG02165/exome_alignment/HG02165.mapped.ILLUMINA.bwa.CDX.exome.20130415.bam,/vol1/ftp/phase3/data/HG02165/exome_alignment/HG02165.mapped.ILLUMINA.bwa.CDX.exome.20130415.bam.bai
CHS,HG00607,/vol1/ftp/phase3/data/HG00607/exome_alignment/HG00607.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00607/exome_alignment/HG00607.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
CLM,HG01351,/vol1/ftp/phase3/data/HG01351/exome_alignment/HG01351.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01351/exome_alignment/HG01351.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
IBS,HG01784,/vol1/ftp/phase3/data/HG01784/exome_alignment/HG01784.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG01784/exome_alignment/HG01784.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
CDX,HG02371,/vol1/ftp/phase3/data/HG02371/exome_alignment/HG02371.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam,/vol1/ftp/phase3/data/HG02371/exome_alignment/HG02371.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam.bai
PJL,HG03021,/vol1/ftp/phase3/data/HG03021/exome_alignment/HG03021.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03021/exome_alignment/HG03021.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
MXL,NA19788,/vol1/ftp/phase3/data/NA19788/exome_alignment/NA19788.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19788/exome_alignment/NA19788.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
CEU,NA12005,/vol1/ftp/phase3/data/NA12005/exome_alignment/NA12005.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA12005/exome_alignment/NA12005.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
JPT,NA18999,/vol1/ftp/phase3/data/NA18999/exome_alignment/NA18999.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA18999/exome_alignment/NA18999.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
MXL,NA19728,/vol1/ftp/phase3/data/NA19728/exome_alignment/NA19728.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19728/exome_alignment/NA19728.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
FIN,HG00381,/vol1/ftp/phase3/data/HG00381/exome_alignment/HG00381.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam,/vol1/ftp/phase3/data/HG00381/exome_alignment/HG00381.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai
CHB,NA18634,/vol1/ftp/phase3/data/NA18634/exome_alignment/NA18634.mapped.ILLUMINA.bwa.CHB.exome.20120522.bam,/vol1/ftp/phase3/data/NA18634/exome_alignment/NA18634.mapped.ILLUMINA.bwa.CHB.exome.20120522.bam.bai
LWK,NA19467,/vol1/ftp/phase3/data/NA19467/exome_alignment/NA19467.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19467/exome_alignment/NA19467.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
JPT,NA18975,/vol1/ftp/phase3/data/NA18975/exome_alignment/NA18975.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA18975/exome_alignment/NA18975.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
MXL,NA19670,/vol1/ftp/phase3/data/NA19670/exome_alignment/NA19670.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19670/exome_alignment/NA19670.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
ACB,HG02445,/vol1/ftp/phase3/data/HG02445/exome_alignment/HG02445.mapped.ILLUMINA.bwa.ACB.exome.20121211.bam,/vol1/ftp/phase3/data/HG02445/exome_alignment/HG02445.mapped.ILLUMINA.bwa.ACB.exome.20121211.bam.bai
ESN,HG03198,/vol1/ftp/phase3/data/HG03198/exome_alignment/HG03198.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03198/exome_alignment/HG03198.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
LWK,NA19042,/vol1/ftp/phase3/data/NA19042/exome_alignment/NA19042.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19042/exome_alignment/NA19042.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
CDX,HG02188,/vol1/ftp/phase3/data/HG02188/exome_alignment/HG02188.mapped.ILLUMINA.bwa.CDX.exome.20130415.bam,/vol1/ftp/phase3/data/HG02188/exome_alignment/HG02188.mapped.ILLUMINA.bwa.CDX.exome.20130415.bam.bai
GWD,HG02571,/vol1/ftp/phase3/data/HG02571/exome_alignment/HG02571.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam,/vol1/ftp/phase3/data/HG02571/exome_alignment/HG02571.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam.bai
GWD,HG02885,/vol1/ftp/phase3/data/HG02885/exome_alignment/HG02885.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02885/exome_alignment/HG02885.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
GIH,NA21090,/vol1/ftp/phase3/data/NA21090/exome_alignment/NA21090.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA21090/exome_alignment/NA21090.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
JPT,NA18983,/vol1/ftp/phase3/data/NA18983/exome_alignment/NA18983.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA18983/exome_alignment/NA18983.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
GIH,NA20854,/vol1/ftp/phase3/data/NA20854/exome_alignment/NA20854.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam,/vol1/ftp/phase3/data/NA20854/exome_alignment/NA20854.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai
CHS,HG00657,/vol1/ftp/phase3/data/HG00657/exome_alignment/HG00657.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00657/exome_alignment/HG00657.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
MSL,HG03476,/vol1/ftp/phase3/data/HG03476/exome_alignment/HG03476.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03476/exome_alignment/HG03476.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
MSL,HG03559,/vol1/ftp/phase3/data/HG03559/exome_alignment/HG03559.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03559/exome_alignment/HG03559.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
JPT,NA19089,/vol1/ftp/phase3/data/NA19089/exome_alignment/NA19089.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA19089/exome_alignment/NA19089.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
KHV,HG01853,/vol1/ftp/phase3/data/HG01853/exome_alignment/HG01853.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01853/exome_alignment/HG01853.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
FIN,HG00282,/vol1/ftp/phase3/data/HG00282/exome_alignment/HG00282.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00282/exome_alignment/HG00282.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
ACB,HG02476,/vol1/ftp/phase3/data/HG02476/exome_alignment/HG02476.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02476/exome_alignment/HG02476.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
ACB,HG02481,/vol1/ftp/phase3/data/HG02481/exome_alignment/HG02481.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02481/exome_alignment/HG02481.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
JPT,NA18980,/vol1/ftp/phase3/data/NA18980/exome_alignment/NA18980.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA18980/exome_alignment/NA18980.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
BEB,HG04144,/vol1/ftp/phase3/data/HG04144/exome_alignment/HG04144.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG04144/exome_alignment/HG04144.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
GWD,HG03046,/vol1/ftp/phase3/data/HG03046/exome_alignment/HG03046.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam,/vol1/ftp/phase3/data/HG03046/exome_alignment/HG03046.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam.bai
STU,HG03753,/vol1/ftp/phase3/data/HG03753/exome_alignment/HG03753.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03753/exome_alignment/HG03753.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
PJL,HG02736,/vol1/ftp/phase3/data/HG02736/exome_alignment/HG02736.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02736/exome_alignment/HG02736.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
CHB,NA18579,/vol1/ftp/phase3/data/NA18579/exome_alignment/NA18579.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18579/exome_alignment/NA18579.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
CHS,HG00534,/vol1/ftp/phase3/data/HG00534/exome_alignment/HG00534.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00534/exome_alignment/HG00534.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
MSL,HG03473,/vol1/ftp/phase3/data/HG03473/exome_alignment/HG03473.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03473/exome_alignment/HG03473.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
LWK,NA19379,/vol1/ftp/phase3/data/NA19379/exome_alignment/NA19379.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19379/exome_alignment/NA19379.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
CLM,HG01390,/vol1/ftp/phase3/data/HG01390/exome_alignment/HG01390.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01390/exome_alignment/HG01390.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
MSL,HG03455,/vol1/ftp/phase3/data/HG03455/exome_alignment/HG03455.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03455/exome_alignment/HG03455.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
ASW,NA19819,/vol1/ftp/phase3/data/NA19819/exome_alignment/NA19819.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA19819/exome_alignment/NA19819.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
MSL,HG03484,/vol1/ftp/phase3/data/HG03484/exome_alignment/HG03484.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03484/exome_alignment/HG03484.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
CHB,NA18528,/vol1/ftp/phase3/data/NA18528/exome_alignment/NA18528.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam,/vol1/ftp/phase3/data/NA18528/exome_alignment/NA18528.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam.bai
STU,HG03695,/vol1/ftp/phase3/data/HG03695/exome_alignment/HG03695.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03695/exome_alignment/HG03695.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
GWD,HG02807,/vol1/ftp/phase3/data/HG02807/exome_alignment/HG02807.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam,/vol1/ftp/phase3/data/HG02807/exome_alignment/HG02807.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam.bai
GWD,HG02983,/vol1/ftp/phase3/data/HG02983/exome_alignment/HG02983.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02983/exome_alignment/HG02983.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
GBR,HG00140,/vol1/ftp/phase3/data/HG00140/exome_alignment/HG00140.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam,/vol1/ftp/phase3/data/HG00140/exome_alignment/HG00140.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai
CHS,HG00449,/vol1/ftp/phase3/data/HG00449/exome_alignment/HG00449.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00449/exome_alignment/HG00449.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
CEU,NA07347,/vol1/ftp/phase3/data/NA07347/exome_alignment/NA07347.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA07347/exome_alignment/NA07347.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
CHB,NA18646,/vol1/ftp/phase3/data/NA18646/exome_alignment/NA18646.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam,/vol1/ftp/phase3/data/NA18646/exome_alignment/NA18646.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam.bai
FIN,HG00331,/vol1/ftp/phase3/data/HG00331/exome_alignment/HG00331.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00331/exome_alignment/HG00331.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
PUR,HG01098,/vol1/ftp/phase3/data/HG01098/exome_alignment/HG01098.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01098/exome_alignment/HG01098.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
CLM,HG01280,/vol1/ftp/phase3/data/HG01280/exome_alignment/HG01280.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01280/exome_alignment/HG01280.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
